# Super Quiz questions, in English.
#   id;category;difficulty;question;right;wrong1;wrong2;wrong3;trivia
# Difficulty runs from 1 to 3. The id matches the Italian bank: the
# same question carries the same number, so the record of what has
# already been asked is shared between the two languages.
# You can add your own by putting a domande.en.csv in the data
# folder (/var/lib/dmd), same format. Yours are never touched by
# updates.
#
# Fonte: OpenQuizzDB (openquizzdb.org) - CC BY-SA 4.0
# 1301 domande.
260-16;The potato;2;What is possible to produce with two potatoes and little equipment?;Electricity;Light;Sound;Vibrations;By inserting two electrodes, one in zinc and the other in copper, the flesh of the potato acts as an electrolyte.
260-17;The potato;2;What can be produced after fermentation and distillation of potato starch?;Ethanol;Absinthe;Ouzo;Raki;A colorless liquid, flammable and miscible with water, ethanol is a psychotropic drug and one of the oldest recreational drugs.
260-18;The potato;2;From the 16th century, potato alcohol was used to make which alcohol?;Vodka;Armagnac;Calvados;Tequila;Vodka can be obtained from the transformation of almost any material of agricultural origin, the most famous of which are cereals.
260-21;The potato;3;What year was declared year of the potato by the UN?;2008;2018;1998;1988;This declaration was made by the UN to raise awareness around the world about its role and promote its implementation.
260-23;The potato;3;Which Japanese-American entrepreneur is nicknamed the king of the potato?;George Shima;Steve Aoki;Eddie Imazu;Daniel Inouye;At one time, George Shima produced 85% of California's potato crop, which earned him this nickname.
260-25;The potato;3;What Quechua term designates the potato in Latin American countries?;Dad;Mama;Baba;Dada;In this lingua franca of the Inca Empire, papa referred to any type of tuber with the exception of oca.
260-26;The potato;3;What potato extract is used as a primer for stiff laundry?;Poisons;Prontosil;Synthon;Dipole;Resulting from stirring the starch powder in hot water, the starch becomes viscous depending on the starch concentration.
260-27;The potato;3;In Poland, what ratio of potatoes is produced for animal consumption?;One in three;One in five;One in seven;One in nine;Potatoes fed to certain monogastric animals (pigs and poultry) must be cooked to be digestible.
260-28;The potato;3;What traditional dish from the Netherlands consists of mash mixed with vegetables?;Stamppot;Lefse;Potaye;Frico;These accompanying vegetables are often sauerkraut, escarole, kale, or a mixture of carrots and onions.
260-29;The potato;3;In Peru, approximately how many varieties of potatoes are there?;3,000;2,000;4000;1,000;It is used in many dishes such as papa a la huancaina, papa rellena, ocopa and carapulcra.
261-1;World of Warcraft;1;"Which company developed the ""World of Warcraft"" video game?";Blizzard Ent.;Accolade;MicroProse;Palace Software;Blizzard Entertainment (formerly Silicon and Synapse) was founded in 1991 by Allen Adham, Michael Morhaime and Frank Pearce.
261-3;World of Warcraft;1;"In what category of video games can we classify ""World of Warcraft""?";MMORPG;Arcade;Survival horror;Puzzle;These massively multiplayer online games allow a large number of people to interact simultaneously in a virtual world.
261-4;World of Warcraft;1;"What year was ""World of Warcraft"" released in North America?";2004;2007;2010;2013;"Since its release, ""World of Warcraft"" has been the most popular MMORPG, holding a Guinness World Record for its popularity."
261-7;World of Warcraft;1;"What is the general principle of ""World of Warcraft"" based on?";Quests;Barter;Gifts;Speed;After a number of experience points gained during the quests, the player increases his characteristics and his level.
261-8;World of Warcraft;1;"What term designates the servers on which we play ""World of Warcraft""?";Kingdom;Tray;Tour;Entity;Blizzard sometimes allows characters to migrate from one realm to another, in order to unclog a realm from saturation.
261-9;World of Warcraft;1;"What color are the friendly non-player characters in ""World of Warcraft""?";Green;Red;Blue;White;NPCs are characters who can only interact with player characters using artificial intelligence (AI).
261-12;World of Warcraft;2;Which character will you not be able to play on the Horde side in WoW?;Gnome;Orc;Troll;Undead;"With the arrival of expansions since 2007, each of the ""World of Warcraft"" factions is sometimes given new races."
261-16;World of Warcraft;2;"What is the ""World of Warcraft"" Discovery Edition also called?";F2P;P2P;W2P;K2P;"This model says free to play (also abbreviated F2P), allows anyone to play ""World of Warcraft""."
261-17;World of Warcraft;2;"In ""World of Warcraft"", which item allows you to jump directly to a level?";Sesame;Green key;Thruster;Umbrella;Object now offered in certain cases, the Sesame could be purchased in the Blizzard store for the sum of 50 euros.
261-18;World of Warcraft;2;How many pieces of equipment can a character wear in WoW?;Sixteen;Twelve;Eight;Four;Most high-level pieces of equipment can be upgraded with scrolls or gems.
261-21;World of Warcraft;3;"What does the Worgen race represent from the ""Cataclysm"" expansion of the game ""World of Warcraft""?";Werewolves;Elves;Orcs;Zombies;"Playable from the ""Cataclysm"" expansion, these are contaminated humans who have been transformed into wild monsters."
261-22;World of Warcraft;3;"Which young paladin is prince of the kingdom of Lordaeron in ""World of Warcraft""?";Arthas;Thrall;Sylvanas;Anduin;Arthas Menethil will occupy the Frozen Throne until Tirion Fordring manages to defeat him and Fordragon takes his place.
261-24;World of Warcraft;3;Which WoW class specializes without healing, damage, or tanking?;Monk;Surgeon;Botanist;Carpenter;"The class appeared with the fourth expansion called ""Mists of Pandaria"", which was announced at BlizzCon 2011."
261-25;World of Warcraft;3;"What profession offers the possibility of finding Relics in ""World of Warcraft""?";Archeology;Calligraphy;Jewelery;Mining;"This profession first appeared with ""Cataclysm"", the third expansion announced at the opening session of BlizzCon 2009."
261-27;World of Warcraft;3;"Which ""World of Warcraft"" players collect anything redeemable in the game?";Farmers;Killers;Miners;Runners;Farmers are sometimes also pirates who break into other players' accounts and sell what they own.
261-28;World of Warcraft;3;Which island of Azeroth is the birthplace of the Troll civilization?;Zandalar;Kezan;Pandaria;Nordrassil;The five continents of Azeroth are separated by The Great Sea which houses at its center a huge vortex called The Maelstrom.
261-29;World of Warcraft;3;"In what year was the ""World of Warcraft"" Arathor Human Empire founded?";-2900;55;1148;3024;Azeroth is made up of five continents: The Eastern Kingdoms, Kalimdor, Northrend, Pandaria, and the Shattered Isles to the northeast.
261-30;World of Warcraft;3;"In ""World of Warcraft"", which particular shaman is Gul'dan's mentor?";Ner'zhul;Kamagua;Naaru;Rohart;At the end of the events of the Second War, Ner'zhul will be defeated by the alliance of Humans, High Elves and Dwarves.
262-1;John McEnroe;1;Against whom was John McEnroe leading in the Roland-Garros final in 1984?;Ivan Lendl;Björn Borg;Jimmy Connors;Stefan Edberg;He never managed to win at Roland Garros, although he led two sets to zero in the final against Ivan Lendl in 1984.
262-2;John McEnroe;1;What was John McEnroe's style of play all about?;Attack;Defense;Cut;Amortized;In particular via his serve-volley but also the return-volley with an ultra early ball catch in his very great days.
262-3;John McEnroe;1;Which sportswear brand has John McEnroe worn for a long time?;Sergio Tacchini;Kappa;Nike;Adidas;Sergio Tacchini, born May 30, 1938, is a former tennis player and Italian designer with his brand based in Novara.
262-4;John McEnroe;1;Who was John McEnroe's favorite doubles partner?;Peter Fleming;Bob Hewitt;Sherwood Stewart;Fred McNair;A formidable doubles player, he and John McEnroe formed the strongest pair in the world in the early part of the 1980s.
262-5;John McEnroe;1;What material was his racquet made of until the end of 1982?;Wood;Aluminum;Carbon;Graphite;In 1988, McEnroe was the record holder for the winning percentage over a season with 82 wins and only 3 losses.
262-6;John McEnroe;1;Which of these traits was McEnroe known for during his game?;Bad character;Silent;Shy;Smiling;He frequently got angry with the referees and linesmen during his matches.
262-7;John McEnroe;1;What brand of racquet did McEnroe primarily play with?;Dunlop;Prince;Wilson;Nightingale;The black frame of the Max 200 G, with its green and gold arrows, marks the transition between aluminum, which is too flexible, and graphite.
262-8;John McEnroe;1;Over how many decades has McEnroe won doubles titles?;Four;Three;Two;Five;He overtakes Tom Okker in fifth place for the most titles in doubles (79) behind Todd Woodbridge (83).
262-9;John McEnroe;1;On which of these TV channels has he not commented on matches?;MTV;CBS;NBC;ESPN;Having become a commentator just like his brother Patrick, he also comments at Wimbledon for the BBC in the United Kingdom.
262-10;John McEnroe;1;With which American singer did he form The Johnny Smyth Band?;Patty Smyth;Anne Clark;Debbie Harry;Hazel O'Connor;His particular tone of voice and his new wave image have earned him popularity thanks to the music videos broadcast on MTV.
262-15;John McEnroe;2;Who other than McEnroe was world No. 1 in singles and doubles?;Stefan Edberg;Jim Courier;Michael Chang;Pete Sampras;Right-handed with a one-handed backhand, serving-volley, Stefan Adberg has 42 singles titles to his list.
262-18;John McEnroe;2;Which actor daughter did John McEnroe have three children with?;Tatum O'Neal;Ingrid Bergman;Beatrice Straight;Vanessa Redgrave;"Now bisexual, she won the Oscar for best actress in a supporting role in 1973 for ""Cotton Candy""."
262-21;John McEnroe;3;With whom did he win Roland-Garros in 1977 in mixed doubles?;Mary Carillo;Carrie Neely;Sandra Reynolds;Tatiana Golovin;It is against the pair Mihai-Molina that the American tennis player Mary Carillo won alongside John McEnroe.
262-22;John McEnroe;3;What game show did John McEnroe host?;"""The Chair""";"""The Wall""";"""The Fridge""";"""The Jail""";"Broadcast in 2002 on ABC and BBC One, this game was adapted the following year in France under the name ""Zone Rouge""."
262-23;John McEnroe;3;What year did he become captain of the US Davis Cup team?;1999;2001;2003;2005;Disappointed with the schedule and format of the Davis Cup, he resigned 14 months later, giving way to his brother Patrick.
262-24;John McEnroe;3;How many brothers did John McEnroe grow up with?;Two;Three;Four;Five;John McEnroe has two younger brothers, Mark (born 1964) and former professional tennis player Patrick (born 1966).
262-25;John McEnroe;3;"Who made the documentary ""McEnroe-Lendl: Twilight of the Gods""?";Benjamin Rassat;Bruno Romy;Pierre Rehov;Bernard Revon;Broadcast on Arte and TV5, the original documentary, which is more than eight hours long, will also be offered in 52-minute format.
262-26;John McEnroe;3;At what club did McEnroe start playing tennis with his brothers?;Douglaston;Kennedy;Princetown;Robert Douglas;When he was nine, his parents enrolled him in the Eastern Lawn Tennis Association and he quickly played regional and then national tournaments.
262-27;John McEnroe;3;With whom did he make his last Grand Slam appearance in mixed doubles?;Steffi Graf;Martina Navratilova;Serena Williams;Chris Evert;On invitation in 1999, McEnroe reached the semi-finals at Wimbledon in mixed doubles, but they were forced to forfeit.
262-29;John McEnroe;3;What was his last title won on the main circuit?;San José;New Haven;Charleston;Birmingham;In 2006, with his Swedish partner Jonas Björkman, John McEnroe won the tournament in San José.
262-30;John McEnroe;3;What TV series did McEnroe appear in in 2006 and 2008?;"""30 Rock""";"""The Office""";"""Modern Family""";"""Friends""";"""30 Rock"" is an American television series in 138 episodes of 25 minutes created by Tina Fey and broadcast between 2006 and 2013."
263-1;Japanese garden;1;How many main principles is a Japanese garden made up of?;Three;Four;Five;Six;The three main principles of the Japanese garden are the reproduction of nature in miniature, symbolism and the capture of landscapes.
263-2;Japanese garden;1;What characteristic is important in most Japanese styles?;Simplicity;Gigantism;Horizontality;Provocation;Miniaturization aims to represent scenes in a limited space, also operating on a reduction of complexity.
263-3;Japanese garden;1;What technique can we give the illusion of space to certain areas of the garden?;Perspective;Symbolism;Concealment;Asymmetry;Unlike the Western perspective, the Japanese garden perspective is based on the three depths principle.
263-4;Japanese garden;1;Historically, how is the teaching of techniques transmitted?;Orally;In writing;Via prints;In Sanskrit;The art of gardening is religious and esoteric.
263-6;Japanese garden;1;In a dry Japanese garden, what is water represented by?;Gravel;Leaves;Branches;Land;Discovered in China, kaolins are white, friable and refractory clays, mainly composed of kaolinite.
263-7;Japanese garden;1;How are Japanese gardens systematically designed?;Closed;Open;On a pond;Hanging;The notion of large open spaces, like the lawns of the Palace of Versailles, is foreign to the Japanese aesthetic.
263-8;Japanese garden;1;What pass was imagined by the masters of the tea ceremony?;Not Japanese;Chinese round;Indian circle;Korean March;Allowing you to connect the tea pavilion by crossing the garden without soiling your kimono, it allows you to move through the beds.
263-9;Japanese garden;1;What technique does the miegakure aim to hide and reveal?;Concealment;Perspective;Symbolism;Asymmetry;The miegakure uses vegetation, buildings and scenery as lanterns to hide or show different parts of the garden.
263-10;Japanese garden;1;What element of the garden plays a purifying role in Shintoism?;Water;Stone;Sand;Wood;Water also played an aesthetic role from the design of the first gardens, strongly inspired by Chinese gardens.
263-11;Japanese garden;2;What principle came from the religious function of the first proto-gardens?;Symbolism;Asymmetry;Perspective;Concealment;Among the frequent symbolic representations we find Mount Shumisen of Buddhism or Mount Horai of Taoism.
263-12;Japanese garden;2;How many shots does the borrowed landscape technique use?;Four;Three;Five;Six;The foreground, minor, the second plan, carefully positioned, the third plan which limits the terrain and the borrowed landscape itself.
263-13;Japanese garden;2;Around what is a Japanese garden often organized?;Building;Pond;Mountain;Tree;Beyond the architecture specific to the building (a residence or a temple), we find most of the elements of many gardens.
263-16;Japanese garden;2;What rough looking rocks often symbolize mountains?;Magmatic;Sedimentary;Metamorphic;Friable;The magmatic rocks, of rather raw appearance, also serve as stepping stones, but above all have a strong accent.
263-17;Japanese garden;2;What element of the Japanese garden are patterns drawn on?;Sand or gravel;Clay;Stagnant water;Dead leaf;The undulating patterns drawn on the sand give an impression of movement, and offer a clear contrast with the rocks.
263-18;Japanese garden;2;What principle prevents an object from unbalancing the composition of a garden?;Asymmetry;Geometry;Triangulation;Horizontality;The principle of asymmetry associates the viewer with the composition, encouraging them to glance from one interesting point to the next.
263-20;Japanese garden;2;What are most dry gardens usually lacking?;Plants;Foam;Sand;Gravel;Many dry gardens have been created in monasteries and Zen temples, hence their common name of Zen garden.
263-21;Japanese garden;3;Which Japanese garden is located in Kanazawa, Ishikawa Prefecture?;Kenroku-en;Aramaki;Maruyama;Murin-an;Along with Mito's Kairaku-en and Okayama's Koraku-en, Kenroku-en is one of Japan's three most famous gardens.
263-22;Japanese garden;3;In what form are the bodies of water in Japanese gardens often drawn?;Sinogramme;Oval;In eight;In a circle;Chinese characters (or sinograms) form the oldest writing system that has remained in continuous use.
263-23;Japanese garden;3;Which conifer represents longevity in a Japanese garden?;Pine;Oak;Beech;Birch;A large number of species of pine can live very long, a dozen species reaching up to 1000 years.
263-24;Japanese garden;3;Which garden is considered the largest Japanese garden in Europe?;Maulevrier;Charance;Malmaison;Séricourt;Located in France, organized around an artificial lake fed by the Monk who crosses it, it contains the species of about 300 plants.
263-25;Japanese garden;3;Historically, on which island did the different styles of gardens appear?;Honshu;Sado;Shikoku;Amani;Honshu (literally the main province) is the largest island in Japan, once known in the West as Hondo.
263-28;Japanese garden;3;Which Japanese garden is on a sandbar in the middle of the Asahi River?;Koraku-en;Daigo-ji;Murin-an;Isahaya;The Korakuen, completed in 1863, was built in 1700 at the request of Ikeda Tsunamasa, daimyo of Okayama.
263-30;Japanese garden;3;What is the most famous Japanese garden in the Americas?;Buenos Aires;Lima;Santiago;Caracas;The garden was created on the occasion of the visit to Argentina of the then Crown Prince Akihito, current Emperor of Japan.
264-1;Football 2010-2020;1;Which German player scored 16 goals in the World Cup finals?;Miroslav Klose;Manuel Neuer;Marco Reus;Arjen Robben;On July 8, 2014, Miroslav Klose, a key player in the national team, scored his 16th goal in the World Cup finals.
264-3;Football 2010-2020;1;Which midfielder has long carried a dead squirrel on his head?;Paul Pogba;Renato Sanches;Mario Balotelli;Alexandre Pato;He was transferred from Juventus to his former Premier League club for the sum of 105 million euros + 5 million.
264-4;Football 2010-2020;1;Who was voted best player of the Confederations Cup in 2013?;Neymar;Cavani;Ibrahimovic;Hazard;Since 2017, he has played for Paris Saint-Germain, becoming the most expensive player in football with a transfer to 222 million euros.
264-5;Football 2010-2020;1;Which best goalkeeper of the year 2015 boycotted the votes for the Ballon d'Or?;Gianluigi Buffon;Manuel Neuer;Iker Casillas;Oliver Kahn;Not among the top 23 players, if was nominated for the Golden Ball eight times, finishing second in 2006.
264-6;Football 2010-2020;1;Which clubs dominated the Europa League between 2010 and 2015?;Spanish;Germans;Belgians;Italians;Atlético Madrid hold the title while Sevilla FC are the most successful club in the history of the competition with five victories.
264-7;Football 2010-2020;1;Which football player represents the biggest sale in the history of Lille?;Eden Hazard;Yoann Gourcuff;Karim Benzema;Edinson Cavani;Arrived from Belgium to Lille OSC in 2005 to finish his training, Hazard will explode there at the highest level as a left winger.
264-8;Football 2010-2020;1;Which coach ate his boogers at the 2010 World Cup?;Joachim Löw;Franz Beckenbauer;Sepp Herberger;Stefan Reisch;Joachim Löw won with the German national team the World Cup in 2014 and the Confederations Cup in 2017.
264-10;Football 2010-2020;1;Which brothers faced each other in the 2016 League Cup final?;Touré;Pardo;Cissé;Koutris;Yaya Touré, playing as a midfielder, is the little brother of Kolo Touré, with whom he played at Manchester City.
264-11;Football 2010-2020;2;Which coach went from Benfica Lisbon to Sporting Lisbon?;Jorge Jesus;Pedro Miguel;Paulo Alves;Fernando Peres;Considered a traitor, he nevertheless gave a second youth to Benfica Lisbon thanks to his tactical culture.
264-15;Football 2010-2020;2;Which goalkeeper played libero against Algeria in the 2014 World Cup?;Manuel Neuer;Hans Jakob;Lukas Raeder;Tom Starke;Manuel Neuer is distinguished by his reflex saves, his raises, his exits out of the box, as well as his ability to lead his defense.
264-16;Football 2010-2020;2;What did Pep Guardiola learn before joining Bayern Munich in 2013?;German;To party;A birth;To eat rich;Very attached to communication, Pep Guardiola notably won the German championship in 2014, 2015 and 2016.
264-17;Football 2010-2020;2;Which Girondins player is regularly captain of the club since 2014?;Jaroslav Plasil;Youssouf Sabaly;Valentin Vada;Théo Pellenard;On May 31, 2013, he won the Coupe de France against Évian Thonon Gaillard Football Club, his second title with the Girondins.
264-21;Football 2010-2020;3;In which improbable club did Brazilian Adriano almost sign in December 2014?;Le Havre;Reims;Grenoble;Angers;Adriano Vieira Louzada, born in 1979, plays as a striker. He was crowned three times champion of Portugal with FC Porto.
264-22;Football 2010-2020;3;Which Italian striker missed a penalty in the Copa America final in 2015?;Gonzalo Higuarin;Edinson Cavani;Antonio Di Natale;Francesco Totti;Lionel Messi having scored the first penalty, Gonzalo Higuarin Higuain takes care of the second but misses his shot.
264-23;Football 2010-2020;3;What is the first name of Mbokani, who moved to Monaco in 2010-2011?;Dieumerci;January;Ahmed;Tidiane;On March 22, 2016, Mbokani was present at Zaventem airport during the Brussels attacks. He gets away with it, but in shock.
264-25;Football 2010-2020;3;Which player became the second highest scorer in Mexican history at 26?;Chicharito;Villa;Alonso;Silvera;He owes his nickname Chicharito (diminutive of peas) to his father who was nicknamed Chicharo with his green eyes.
264-26;Football 2010-2020;3;Which Lille coach has more convinced by his shirts than on the bench?;Hervé Renard;Philippe Redon;Denis Renaud;Antoine Redin;Former French player, Hervé Renard played in 2018 his first World Cup as a coach with the selection of Morocco.
264-28;Football 2010-2020;3;Which club recruited Fernandinho in 2013 and Fernando in 2014?;Manchester City;Liverpool;Chelsea;Arsenal;Manchester City Football Club had its most prosperous times from the late 1960s to the early 1970s.
264-29;Football 2010-2020;3;Which OL player has placed 36 free kicks in a row in 2013 and 2014?;Clement Grenier;Fabio Grosso;André Grillon;Marco Grassi;Taking himself for the new Juninho, Clément Grenier will quickly turn into a ghost because of nasty injuries.
264-30;Football 2010-2020;3;What other sport is striker Zlatan Ibrahimovic a black belt?;Taekwondo;Judo;Karate;Budo;He is considered one of the most complete center-forward and one of the best strikers in football history.
265-1;Famous Alberts;1;Which French humorist is known for his sketches on the Canal + channel?;Albert Algoud;Albert Spaggiari;Albert Préjean;Albert Ferrasse;"In ""Nulle part ailleurs"", he appeared in the gang of actors who took part in the filming of Karl Zero's sketches."
265-2;Famous Alberts;1;Which Albert wrote plays, novels, short stories and poems?;Albert Camus;Albert Uderzo;Albert Ducrocq;Albert Samain;Nobel Prize winner Albert Camus developed a humanism based on the awareness of the absurdity of the human condition.
265-4;Famous Alberts;1;Who was successively German, stateless, Swiss and Swiss-American?;Albert Einstein;Albert Schweitzer;Albert Batteux;Albert Fratellini;Albert Einstein published his theory of special relativity in 1905 and his theory of gravity known as general relativity in 1915.
265-6;Famous Alberts;1;"Who is the creator, with screenwriter René Goscinny, of the ""Asterix"" series?";Albert Uderzo;Albert Calmette;Albert Ferrasse;Albert Ducrocq;"Albert Uderzo being color blind, the coloring of ""Asterix"" albums was provided for a long time by his brother Marcel Uderzo."
265-7;Famous Alberts;1;Who was with his two brothers a world famous clown?;Albert Fratellini;Albert Ferrasse;Albert Dieudonné;Albert Dupontel;Albert got married to Amalia di Palma. They had a daughter Alberta-Luisa, married to Dutch circus director Ernest Carré.
265-8;Famous Alberts;1;"Which Albert has proposed cult sketches like ""Le Bac"" or ""Rambo""?";Albert Dupontel;Albert Algoud;Alberto Contador;Albert Canet;Wishing to preserve his family and particularly his father, Philippe Guillaume chose Albert Dupontel as his stage name.
265-9;Famous Alberts;1;Which biologist is a specialist in population genetics?;Albert Jacquard;Albert Samain;Albert Schweitzer;Albert Algoud;He is also a member of the sponsorship committee of the French Coordination for the Decade of the Culture of Peace and Non-violence.
265-11;Famous Alberts;2;Which doctor and pastor received the Nobel Peace Prize in 1952?;Albert Schweitzer;Albert Costa;Albert Lamorisse;Albert Finney;The hospital he developed in the equatorial forest on the edge of the Ogooué from 1913 made him known throughout the world.
265-12;Famous Alberts;2;Who is known to have been the mastermind of the heist of the century in 1976?;Albert Spaggiari;Albert Costa;Albert Jacquard;Albert Canet;A supporter of the OAS, writer and photographer, he escaped the French police during his run which lasted until his death.
265-13;Famous Alberts;2;Which of these propositions does not designate an Albert Cohen novel?;"""Mission""";"""Solal""";"""Mangeclous""";"""Les Valeureux""";"At first a diplomat, he published his first novel in 1930 but it was not until 1968 that he became famous with ""Belle du Seigneur""."
265-14;Famous Alberts;2;Which Spanish tennis player was the winner at Roland Garros in 2002?;Albert Costa;Albert Préjean;Albert Samain;Albert DeSalvo;A clay court specialist, he won 12 ATP tournaments, all on this surface, beating Juan Carlos Ferrero in the final in 2002.
265-15;Famous Alberts;2;To whom do we owe the tuberculosis vaccination with BCG?;Albert Calmette;Albert Spaggiari;Albert Schweitzer;Albert Einstein;He was the brother of Émile Calmette, medical inspector general of the armed forces, and Gaston Calmette, director of Le Figaro.
265-17;Famous Alberts;2;Who played Ernest Hemingway and Winston Churchill on television?;Albert Finney;Albert Algoud;Albert Canet;Albert Samain;An actor, director, producer and singer, he has been nominated twice for the Tony Awards for the role of Martin Luther.
265-18;Famous Alberts;2;"Who is the main actor in ""Napoleon"", an Abel Gance film?";Albert Dieudonné;Albert Calmette;Albert Dupontel;Albert Algoud;According to Jean Tulard, he would have been so marked by his role that over the years he would have come to think of himself as the emperor.
265-19;Famous Alberts;2;Which Albert was president of the French Tennis Federation?;Albert Canet;Albert Jacquard;Albert Lebrun;Albert Decourtray;Son of the engineer Gustave Canet, designer of the famous Canet cannon, Albert Canet was president of the FFT from 1925 to 1930.
265-21;Famous Alberts;3;"Who collected an iconographic collection entitled ""Archives of the Planet""?";Albert Kahn;Albert Calmette;Albert Jacquard;Albert Lamorisse;This collection made up of autochromes (color photographs on glass plates) is the largest in the world.
265-23;Famous Alberts;3;Who is one of the three best French football coaches of the 20th century?;Albert Batteux;Albert Finney;Albert Dieudonné;Albert Lebrun;When Batteux became the coach of the Stade de Reims, he set up a style of play that would be called rémoise game.
265-24;Famous Alberts;3;Who was Monsieur Loyal in the first Jean Richard circus?;Albert Préjean;Albert Ducrocq;Albert Costa;Albert Kahn;He confided his memories to his son Patrick Préjean, in a book published in 1979.
265-26;Famous Alberts;3;Who is the inventor of an aerial photography system, the Hélivision?;Albert Lamorisse;Albert Decourtray;Albert Calmette;Albert Lebrun;"This pioneering technique of anti-vibration systems for aerial shots was used in the first "" James Bond \u003c/I\u003e."
265-27;Famous Alberts;3;Which Albert was French rugby union champion in 1945?;Albert Ferrasse;Albert Samain;Albert Batteux;Albert Calmette;Having played on the second left line at SU Agen, Albert Ferrasse was an excellent touchdown receiver because of his relaxation.
265-28;Famous Alberts;3;To which cyberneticist, among others, do we owe the electronic fox?;Albert Ducrocq;Albert Jacquard;Albert Spaggiari;Albert Kahn;Ducrocq had endowed it with a capacitive sense by means of a mass detection device recovered from a mine detector.
265-30;Famous Alberts;3;Which serial killer strangled thirteen women between 1962 and 1964?;Albert DeSalvo;Albert Ducrocq;Albert Dieudonné;Albert Kahn;He was also nicknamed the Man in Green in reference to the color of his workman's outfit carrying out repairs.
267-1;Money Heist;1;"In which country was the series ""La Casa de Papel"" filmed?";Spain;France;Italy;Portugal;It took more than three months and around forty professionals to build the sets for the interior of the factory.
267-2;Money Heist;1;"On which streaming platform have we seen ""La Casa de Papel""?";Netflix;PeerTube;Megavideo;Vimeo;The idea for Netflix came from a frustration after having to pay $ 40 for a movie rented but made too late.
267-3;Money Heist;1;"How many criminals has the professor recruited from ""La Casa de Papel""?";Eight;Six;Ten;Twelve;The eight starting robbers in the series are Tokyo, Rio, Berlin, Moscow, Denver, Nairobi, Helsinki and Oslo.
267-4;Money Heist;1;"From which painter are the masks worn in ""La Casa de Papel"" inspired?";Salvador Dali;Joan Miro;René Magritte;Max Ernst;Dali is considered one of the main representatives of surrealism, and one of the most famous painters of the twentieth century.
267-5;Money Heist;1;"What names do the robbers of ""La Casa de Papel"" use?";Names of cities;Country Names;Names of flowers;Names of painters;One day, a member of the production arrived with a T-shirt with Tokyo written on it! This is how it started.
267-6;Money Heist;1;Which character is also the narrator of this extraordinary burglary?;Tokyo;Nairobi;Rio;Denver;Tokyo, who is also the show's main female character, shares her impressions throughout her narration.
267-7;Money Heist;1;"Which qualifier best identifies Berlin in the ""La Casa de Papel"" series?";Psychopath;Helpful;Punctual;Attentive;Berlin is committed to following the rules defined by the Professor, although he was the first to have hijacked them by having a hostage killed.
267-9;Money Heist;1;What object belonging to Angel did the robbers put a microphone in?;His glasses;His pen;His computer;His phone;Impersonating a nurse, Angel broke into the Factory to analyze the situation from the inside.
267-10;Money Heist;1;"Which Serbian is Helsinki's cousin in the ""La Casa de Papel"" series?";Oslo;Rio;Denver;Berlin;His real name is Radko Dragic, but he is also known to the police as Dimitri Mostovoi.
267-12;Money Heist;2;"Who is seen as the Mozart of computers in the ""La Casa de Papel"" series?";Rio;Nairobi;Moscow;Helsinki;In a relationship with Tokyo, Rio programs computers and manages explosives as well as their strategic placement.
267-13;Money Heist;2;"On which Iberian channel was the series ""La Casa de Papel"" broadcast?";Antena 3;Cuatro;Boing;Canal Club;Antena 3 is a Spanish private commercial general-interest television channel belonging to the Atresmedia group.
267-14;Money Heist;2;"How many people were taken hostage in ""La Casa de Papel""?";67;55;42;39;Hostages often wear the same outfits and masks as robbers so they can be confused.
267-15;Money Heist;2;What is the name of the assistant inspector, colleague and friend of Raquel?;Angel;Alberto;Pablo;Francisco;Married to Mari Carmen, Angel Rubio has been a police sub-inspector, working in partnership with Inspector Raquel Murillo for fifteen years.
267-16;Money Heist;2;Which car did El Profesor have a hard time hiding from the police?;Seat Ibiza;Ford Escort;Audi 100;Renault Clio;The Professor will go to the scene himself to cover up the footprints, posing as a tramp.
267-17;Money Heist;2;"Which of these cities does not designate one of the characters in ""La Casa de Papel""?";Dallas;Oslo;Helsinki;Nairobi;The robbers gave themselves names of cities so as not to have to disclose their real identity to other stakeholders.
267-18;Money Heist;2;"Whose son is Denver in the ""La Casa de Papel"" series?";Moscow;Oslo;Berlin;Washington;Moscow took his son with him in the Professor's plan because he has problems with some traffickers.
267-20;Money Heist;2;What is the name of the secretary of the director of the Factory?;Monica;Silene;Mercedes;Ariadna;Well educated and kind, Monica is considered the typical type of woman who often makes bad choices.
267-21;Money Heist;3;"What party did Netflix show ""La Casa de Papel"" before in 2017?";Christmas;Easter;Halloween;National holiday;The internet giant has asked the writers to design two additional seasons, which will therefore number four.
267-22;Money Heist;3;How long did the robbers live in seclusion?;Five months;Twenty days;Two years;Ten months;The Professor took the opportunity to disclose everything his robbers needed to know to achieve this coup of the century.
267-23;Money Heist;3;"Which Spanish screenwriter created the hit TV series ""La Casa de Papel""?";Alex Pina;Juan Bas;Luis Tosar;Enrique Gato;Alex Pina started his career as a journalist in the press and later with the Europa news agency.
267-24;Money Heist;3;"What is Tokyo's real first name in the ""La Casa de Papel"" series?";Silene;Raquel;Agata;Monica;Silene Oliveira has nothing to lose by contributing to this theft because she has nothing or anyone important in her life.
267-25;Money Heist;3;Which actor plays Salvador Salva Martin, says the Professor?;Alvaro Morte;José Mota;Mario Morales;Alfredo Mayo;In 2012, Alvaro Morte founded the theater company 300 Pistolas with which he directs plays.
